,Title,Company,Location,Link,Review
152,"new
Website Product Data Entry",Long & McQuade,"Pickering, ON",https://ca.indeed.com/rc/clk?jk=8e2aa3d8b1402acc&fccid=5c236a19046f8284&vjs=3,3.7
153,Data Scientist,Providence Health Care,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=f6e0d7be0bd4b15f&fccid=e98b37c86f8eec83&vjs=3,4.2
154,Data Validation Associate - Evening Shift,Symcor,"Halifax, NS",https://ca.indeed.com/company/Symcor/jobs/Data-Validation-Associate-30842e259f8aea29?fccid=01978718ce3fea64&vjs=3,3.9
155,"new
Scientifique des données / Data Scientist",Ericsson,"Saint-Laurent, QC",https://ca.indeed.com/rc/clk?jk=34c0465d8d893242&fccid=82656d64a9a3e6a7&vjs=3,4.1
156,database analyst,Alexis Data Solutions Inc,"Waterloo, ON",https://ca.indeed.com/rc/clk?jk=955ab8ae33ab2c4d&fccid=72c546233aded008&vjs=3,None
157,"new
Data Entry Associate","United Way of Kingston, Frontenac, Lennox &...","Kingston, ON",https://ca.indeed.com/rc/clk?jk=4b1ce89dde2aa87c&fccid=475449500ecde065&vjs=3,4.1
158,Secretary PL4 (Research Data Clerk),University of New Brunswick,"Fredericton, NB",https://ca.indeed.com/rc/clk?jk=d60a82f81da4d391&fccid=a1707b0d13b0776e&vjs=3,4.2
159,Data Processor,Harris Computer Systems,"Salem, ON",https://ca.indeed.com/rc/clk?jk=855dda2ecf330713&fccid=c7a4f45e467435a8&vjs=3,3.3
160,database administrator (DBA),WATERMAN'S MARKETING INC.,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=939dfb407e60b4ca&fccid=5e8f22c3a9e69224&vjs=3,None
161,Data Entry Clerk-THPS,TELUS,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=fa3b41af3232d0ae&fccid=ed81336789a877c2&vjs=3,3.9
162,Data Support Associate,SkipTheDishes,"Winnipeg, MB",https://ca.indeed.com/rc/clk?jk=91d5f38cd0fdaee9&fccid=3a2c8b6a483f049b&vjs=3,2.9
163,Data Analyst,Jumio Corporation,"Montréal, QC",https://ca.indeed.com/rc/clk?jk=4d4c644deb9fbb32&fccid=4010626516c5a842&vjs=3,None
164,"new
Commercial Data Analyst",McCain Foods (Canada),"Toronto, ON",https://ca.indeed.com/rc/clk?jk=a3a4c9f204ef1587&fccid=62877b20e947a8f1&vjs=3,3.6
165,Logistics Technicians/Data A&I-Co-op January 2022,CGI Inc,"Ottawa, ON",https://ca.indeed.com/rc/clk?jk=301a21f1600c42d0&fccid=43a69183767d4301&vjs=3,3.6
166,database analyst,Supreme Wire Products Ltd.,"Brampton, ON",https://ca.indeed.com/rc/clk?jk=3ae7f0728fce8675&fccid=5f649f7370b9f6bf&vjs=3,None
167,Data Analyst - FIFA,Electronic Arts,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=5ee040a9ed8d2014&fccid=617d7f961cfcf54a&vjs=3,3.8
168,Clerical Support/Data Entry,PHSA,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=645a27a76aab2a79&fccid=f66f721a44de3765&vjs=3,3.2
169,"Data Reviewer, Quality Control",NEW BETA INNOVATION CANADA LIMITED,"Burnaby, BC",https://ca.indeed.com/rc/clk?jk=58ded29e42e0eae5&fccid=056ab48283514624&vjs=3,None
170,"new
Data Analyst, Advancement",St. Francis Xavier University,"Antigonish, NS",https://ca.indeed.com/rc/clk?jk=270f2fd4606959b3&fccid=63852e58baff3a88&vjs=3,4.5
171,Data Analytics Intern - Winter 2022 Co-op,Avanade,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=89e5d4d258fc76c5&fccid=5386281035076fdf&vjs=3,3.7
172,"new
Data Scientist, Longevity Solutions",RBC,"Mississauga, ON",https://ca.indeed.com/rc/clk?jk=78f51e6fe6686b54&fccid=537b899e30af3338&vjs=3,4.0
173,"new
Data Scientist 1",IQVIA,Remote,https://ca.indeed.com/rc/clk?jk=63cf005f880eb5f6&fccid=6b7a1dfe07e7f037&vjs=3,3.8
174,database analyst,Aarwiz International Inc.,"Brampton, ON",https://ca.indeed.com/rc/clk?jk=8846706caf84f982&fccid=8a54e4e7fa39f8fa&vjs=3,None
175,Jr. Data/Reporting Analyst,Scarsin,"Markham, ON",https://ca.indeed.com/rc/clk?jk=2eb25392f65571fd&fccid=ca1eb7a6353c159a&vjs=3,None
176,Data Conversion Developer,University of British Columbia,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=3adbe7f3013580b6&fccid=462e6068c17c7702&vjs=3,4.1
177,Data Scientist,Seaspan Ship Management Ltd.,"Vancouver, BC",https://ca.indeed.com/company/Seaspan-Ship-Management-Ltd./jobs/Data-Scientist-e9086b7649111ca8?fccid=8a70a3e989369eb7&vjs=3,4.3
178,"Student Intern, Inventory & Data Analytics",Celestica,"Mississauga, ON",https://ca.indeed.com/rc/clk?jk=89e14490e085e7a8&fccid=e7e593a18b26fee3&vjs=3,3.9
179,"new
Data Analyst (Contract)",Bayshore HealthCare,"Mississauga, ON",https://ca.indeed.com/rc/clk?jk=fb3fc950e8544769&fccid=35be63b10340b18e&vjs=3,3.2
180,"new
Data Scientist - Data Analytics",TELUS,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=296e973ca3945709&fccid=ed81336789a877c2&vjs=3,3.9
181,Part Time Data Entry Clerk,Brinks,"Calgary, AB",https://ca.indeed.com/rc/clk?jk=061e307ddc593425&fccid=31db94852075eb93&vjs=3,3.3
182,Data Developer Intern - 21458,Enverus,"Calgary, AB",https://ca.indeed.com/rc/clk?jk=7f59683b77895108&fccid=ae6e7e80af0b5a8f&vjs=3,None
183,"new
Data Scientist",TELUS,"Calgary, AB+1 location",https://ca.indeed.com/rc/clk?jk=27802a4241f35551&fccid=ed81336789a877c2&vjs=3,3.9
184,"new
Data Scientist",Aviva,"Montréal, QC•Remote",https://ca.indeed.com/rc/clk?jk=c4790eb8167dcb3c&fccid=354f4c12e3c6bd5a&vjs=3,3.8
185,"new
Entry Level Environmental Data Management (EDM) Specialist",Jacobs,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=16ab3f696cdb4924&fccid=de56d7554bea5214&vjs=3,3.9
186,Data & Analytics Intern (12 Months),BMW Group Canada,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=d2d492ab85187197&fccid=bf564b9e3f3db3fc&vjs=3,3.9
187,Data Scientist,HomeStars,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=81cb2961acfa39e2&fccid=d9cd9ef63c694f94&vjs=3,3.2
188,Data And Analytics Intern: Winter 2022 Co-op Term,Munich RE,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=76a9596d2f5f6bf1&fccid=d4448c192a012f32&vjs=3,4.0
189,"new
Staff Data Scientist (Remote, Canada)",Shopify,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=564827cd9ec5f33d&fccid=d5a5824be27ba831&vjs=3,3.9
190,Data Scientist,Northland,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=f121fdae3e4d0be5&fccid=8c064b8b37f69ee1&vjs=3,3.7
191,Data Analyst,University of Saskatchewan,"Saskatoon, SK",https://ca.indeed.com/rc/clk?jk=6bc9444110b10447&fccid=318d62c673342e64&vjs=3,4.2
192,"Business Intelligence, Data Analytics & Insights",BRP,"Valcourt, QC",https://ca.indeed.com/rc/clk?jk=95e1c444be8750f2&fccid=a7dc48a474db29d3&vjs=3,3.9
193,Data Entry Administrator,UNITED PARCEL SERVICE,"Brampton, ON+2 locations",https://ca.indeed.com/rc/clk?jk=7681bc5ada9ad17a&fccid=fcf465e707df52fb&vjs=3,3.7
194,Health Data Analyst,Sioux Lookout First Nations Health Authority,"Sioux Lookout, ON",https://ca.indeed.com/rc/clk?jk=cce7afb82009b62b&fccid=545a4a9f500fa727&vjs=3,4.3
195,Clinical Data Coordinator,PRA Health Sciences,"Victoria, BC•Remote",https://ca.indeed.com/rc/clk?jk=593a012d7d61bc6b&fccid=59237124d676ae4d&vjs=3,3.5
196,"new
Data Scientist",Chubb INA Holdings Inc.,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=6fb1127e8a9898ff&fccid=0b74c73a7d280485&vjs=3,3.7
197,Data Analyst,Jerry,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=b468d51c881cd309&fccid=204c8e2f615ab5bb&vjs=3,None
198,"new
Data QA Tester",J.D. Power,Ontario•Remote,https://ca.indeed.com/rc/clk?jk=5a8415587a4ca713&fccid=e6d683aa9f2c173a&vjs=3,None
199,Data Scientist (Remote),Yelp,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=4d9f353a7f25a8da&fccid=0e94073a1c937bd1&vjs=3,None
200,"new
Junior Research Analyst",Carleton University,"Ottawa, ON",https://ca.indeed.com/rc/clk?jk=b667e7bd136e4eb8&fccid=4e06fa6e7a19b6a0&vjs=3,4.4
201,"new
Data Analyst",Ryder System,"Brampton, ON",https://ca.indeed.com/rc/clk?jk=ae7345e6908c8a65&fccid=22f3171d623451cc&vjs=3,3.3
202,"new
Data Administrator",Bayshore HealthCare,"Mississauga, ON",https://ca.indeed.com/rc/clk?jk=cf3e200ad242095f&fccid=35be63b10340b18e&vjs=3,3.2
203,database analyst,Comodo Interiors Inc.,"Calgary, AB",https://ca.indeed.com/rc/clk?jk=c9390698a82f4b43&fccid=e9bb90d13ffea067&vjs=3,None
204,"Data Analyst Intern, Strategic Analytics",Scotiabank,"Hamilton, ON",https://ca.indeed.com/rc/clk?jk=cc655ab85976fbcc&fccid=3002307a9e5b4706&vjs=3,3.9
205,Undergraduate Co-op – R&D (Data Informatics - Molecular Biol...,Amgen,"Burnaby, BC",https://ca.indeed.com/rc/clk?jk=231bf827876b2559&fccid=ec34037a9c92d805&vjs=3,4.0
206,Manager Data Management-Remote (Full-time or Part-time),EMMES,"Vancouver, BC•Remote",https://ca.indeed.com/rc/clk?jk=ccc62ef001c54323&fccid=26108e784f9361a6&vjs=3,None
207,"new
Business/Data Analysis",Luxoft,Remote,https://ca.indeed.com/rc/clk?jk=24159bb81f754cc4&fccid=4b841d912d46e4fd&vjs=3,None
208,DATA SCIENTIST,Temetrix,"Ottawa, ON",https://ca.indeed.com/rc/clk?jk=1671413c2aaa3011&fccid=6b8274f384c00579&vjs=3,None
209,Data Scientist – IBM Garage – Summit 2022,IBM Canada,"Markham, ON+1 location",https://ca.indeed.com/rc/clk?jk=23f54c789b7bb867&fccid=de71a49b535e21cb&vjs=3,3.9
210,"Data Analyst, Equity, Diversity and Inclusion",Waterloo Regional Police Service,"Cambridge, ON",https://ca.indeed.com/rc/clk?jk=b55247186c89e8af&fccid=b30967e1df8e7861&vjs=3,2.8
211,"new
Technical Specialist, Data Analytics/AI/ML, Google Cloud",Google,"Montréal, QC",https://ca.indeed.com/rc/clk?jk=cf736ad3c28f4bf6&fccid=a5b4499d9e91a5c6&vjs=3,4.3
212,Data Analyst,Properly (Canada),Ontario•Remote,https://ca.indeed.com/rc/clk?jk=367bfe954fd6da99&fccid=177a6721affd348a&vjs=3,None
213,Intermediate Data Scientist,MobSquad,"Halifax, NS•Remote",https://ca.indeed.com/company/MobSquad/jobs/Intermediate-Data-Scientist-db51a96484148763?fccid=e088dad3684f5a55&vjs=3,None
214,Data Wizard,StylePixi,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=19b3ffb4fa3359e8&fccid=44a91c210e0ff96f&vjs=3,None
215,Data Scientist,Viafoura,"Toronto, ON",https://ca.indeed.com/company/Viafoura/jobs/Data-Scientist-0ab0f2b6526d20ef?fccid=2a6288d6e2666e05&vjs=3,None
216,Data Analyst,TELUS,"Edmonton, AB",https://ca.indeed.com/rc/clk?jk=bd20a61dfed8c769&fccid=ed81336789a877c2&vjs=3,3.9
217,Data Analyst,HKJ Marketing,"Richmond, BC",https://ca.indeed.com/rc/clk?jk=2eb9d8f594a1e7f9&fccid=e58d29b5855f6e22&vjs=3,None
218,Senior Fleet Data Analyst,BC Transit,"Victoria, BC",https://ca.indeed.com/rc/clk?jk=cb34f8efd05b8b6c&fccid=ac6b6a0433b74c6f&vjs=3,2.9
219,Equity Data and Research Analyst,University of Victoria,"Victoria, BC",https://ca.indeed.com/rc/clk?jk=7ed4188c4b71e2cf&fccid=95737967a35b2629&vjs=3,4.2
220,Data And Analytics Intern: Winter 2022 Co-op Term,HSB BI&I,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=eab69ef677f04838&fccid=03287ae7e98c7ec0&vjs=3,None
221,Field Data Scientist I / Junior Field Data Scientist,ThinkData Works,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=b6de71aa40143b9c&fccid=cc0861c00ab24001&vjs=3,None
222,"new
Data Analyst (HR367)",carya,"Calgary, AB",https://ca.indeed.com/rc/clk?jk=92e766f21ea37994&fccid=cb73d94f58c8cb5a&vjs=3,4.5
223,Operational Data Analyst (User Research Lab),Ubisoft,"Montréal, QC",https://ca.indeed.com/rc/clk?jk=2a6adf26bbddaaa6&fccid=237908de095b6446&vjs=3,3.8
224,"new
Data Scientist I",TD Bank,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=dea389cfe31407bd&fccid=d7114f1cac8d0711&vjs=3,3.8
225,Data Analyst,Citi,"Mississauga, ON",https://ca.indeed.com/rc/clk?jk=7535c16921ba684d&fccid=5bcd1ef0a7f4fb99&vjs=3,3.9
226,"new
Part Time - Data Security Analyst",George Brown College,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=8045dccc6a4bdef8&fccid=65c160dd267ca545&vjs=3,4.3
227,"PCAS21-042 - Analyst, Data Intelligence (2 Year Contract)",Peel Children’s Aid Society,"Mississauga, ON",https://ca.indeed.com/rc/clk?jk=8d62720336ae756a&fccid=017205571009e7c6&vjs=3,4.1
228,Data Scientist,IBM,"Halifax, NS",https://ca.indeed.com/rc/clk?jk=023f5e7c89bdf8e4&fccid=de71a49b535e21cb&vjs=3,3.9
229,"new
Machine Learning Researcher",Environment and Climate Change Canada,Canada•Temporarily Remote,https://ca.indeed.com/rc/clk?jk=b34f4d1dd55c88ad&fccid=d45e6800befca5fb&vjs=3,4.3
230,"new
Analyst, Data & Analytics",Canada Life Assurance Company,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=8cf4e1fb5576dfff&fccid=1d6ec442ed82ef80&vjs=3,3.7
231,"new
Data Analyst - Inspire Value Excellence",ServiceNow,"Calgary, AB",https://ca.indeed.com/rc/clk?jk=a413f5107c0c103b&fccid=7442885bc0fa7c14&vjs=3,3.6
232,Junior/Senior Data Scientist,TELUS,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=326977ef80b8e5d2&fccid=ed81336789a877c2&vjs=3,3.9
233,Part-Time Data Analytics Instructor,Adecco Group Internal,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=b1232aecf98119d8&fccid=0d511cbaa452dbfb&vjs=3,None
234,Clinical Data Manager - Remote (Full-time or Part-time),EMMES,"Vancouver, BC•Remote",https://ca.indeed.com/rc/clk?jk=36f92d59de231fe4&fccid=26108e784f9361a6&vjs=3,None
235,Data Scientist,Equifax,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=aa1f2b07f6cafd63&fccid=34c446722f3cf576&vjs=3,3.5
236,Data Scientist,Rackspace,Remote,https://ca.indeed.com/rc/clk?jk=1c37b24971c6e011&fccid=b60c9324aeb7df96&vjs=3,None
237,Data Analyst,Capgemini,"Brampton, ON",https://ca.indeed.com/rc/clk?jk=1c4ac4305f50c0d0&fccid=105ecfd0283f415f&vjs=3,3.8
238,Data Scientist II,Expedia.com,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=c5931774fc364b04&fccid=160efb82f2462f14&vjs=3,3.9
239,Data Coordinator Clinical Trials - BC Cancer Surrey,PHSA,"Surrey, BC•Remote",https://ca.indeed.com/rc/clk?jk=ce3db7390e0d3be1&fccid=f66f721a44de3765&vjs=3,3.2
240,Data Analyst,The Delivery Group,"Mississauga, ON",https://ca.indeed.com/company/The-Delivery-Group/jobs/Data-Analyst-29fabaa2c5b94784?fccid=dab283b86f7c6385&vjs=3,None
241,Statistical Data Analysts to Programming Leaders – UK – EU –...,GSK,Canada•Remote,https://ca.indeed.com/rc/clk?jk=576b2f3184002922&fccid=4e42ec53f4b93e02&vjs=3,4.2
242,Data Analyst,MasterCard,"Vancouver, BC•Temporarily Remote",https://ca.indeed.com/rc/clk?jk=76fe7864b334ab93&fccid=10b5c722d846df43&vjs=3,4.1
243,Data Analysis Specialist,Celestica,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=473bd94e250ad664&fccid=e7e593a18b26fee3&vjs=3,3.9
244,Data Analyst - Health Records - Regular Full-Time (213241),Sunnybrook Health Sciences Centre,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=cc03f9abf65bf879&fccid=2d88a9c34448e1e0&vjs=3,4.1
245,"new
Reservoir Engineering Data Analyst",Serafina Energy,"Calgary, AB",https://ca.indeed.com/rc/clk?jk=d1a411cc5a594c3d&fccid=f08f7671789c0919&vjs=3,None
246,"new
Test Data Analyst",CIBC,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=f2c213723da66cc6&fccid=f99648405c7e9e3a&vjs=3,3.8
247,"Data Analyst, Marketing (Remote)",Ada Inc.,"Vancouver, BC+1 location•Remote",https://ca.indeed.com/rc/clk?jk=95e27e7c738cf1e8&fccid=d67c696a16671a91&vjs=3,None
248,RES O 27R - Data Scientist *AMENDED* CLOSING DATE EXTENDED,BC Public Service,Canada,https://ca.indeed.com/rc/clk?jk=e26dc809d9226c16&fccid=65dd05622a756445&vjs=3,3.5
249,"new
Enrolment Data & Process Analyst",Bishop's University,"Sherbrooke, QC",https://ca.indeed.com/rc/clk?jk=1b75628e17e9852f&fccid=1faf079745799596&vjs=3,4.3
250,Data & Market Analyst (Montreal),Arterra Wines Canada,"Rougemont, QC",https://ca.indeed.com/rc/clk?jk=bfa2dc4c39fd9892&fccid=3ab096ed036f58ce&vjs=3,3.1
251,Data Administrator,Bonjour Infotech Inc.,"Surrey, BC",https://ca.indeed.com/rc/clk?jk=913ab259a393f227&fccid=bb594750f89c459b&vjs=3,None
252,"new
Data Governance Analyst",Coast Capital Savings Federal Credit Union,"Victoria, BC",https://ca.indeed.com/rc/clk?jk=f16d1b91ad6c00cc&fccid=8079b36e0ecb8741&vjs=3,3.8
253,"new
Data analyst, Marketing performance",BAM Strategy,"Montréal, QC+2 locations•Remote",https://ca.indeed.com/company/BAM-Strategy/jobs/Data-Analyst-f8b633aada6d26ba?fccid=78c5b8be32adac22&vjs=3,4.3
254,"Consultant, Data Analytics",INTERIOR HEALTH AUTHORITY,"Kelowna, BC+1 location",https://ca.indeed.com/rc/clk?jk=cc65ddcb5126861b&fccid=819aaf068231c6d3&vjs=3,3.2
255,Data Analyst,Saputo Inc.,"Montréal, QC",https://ca.indeed.com/rc/clk?jk=c3ee7d377a0397bb&fccid=372890e7eec03dda&vjs=3,3.3
256,Data Quality Analyst,City of Kitchener,"Kitchener, ON",https://ca.indeed.com/rc/clk?jk=29d3506544247372&fccid=810054bfc7640bcb&vjs=3,4.3
257,Data Specialist,Numerator,+1 locationRemote,https://ca.indeed.com/rc/clk?jk=f0f8da3192f5d898&fccid=11f2ca9fb7278374&vjs=3,3.6
258,"new
DATA VISUALISATION SPECIALIST",Business Development Bank of Canada,"Montréal, QC",https://ca.indeed.com/rc/clk?jk=d5557623a96a1e15&fccid=136e9b110591a1e1&vjs=3,3.8
259,Data Integration Specialist,Seaspan Ship Management Ltd.,"Vancouver, BC",https://ca.indeed.com/company/Seaspan-Ship-Management-Ltd./jobs/Data-Integration-Specialist-fef1eefba2d32248?fccid=8a70a3e989369eb7&vjs=3,4.3
260,"new
Data Technician, Integrity",Canadian Natural,"Fort St. John, BC",https://ca.indeed.com/rc/clk?jk=16529fe1729b2a7f&fccid=c0bb7be52e9b90bc&vjs=3,3.7
261,"new
Credit and Data Reporting Specialist",Meridian OneCap Credit Corporation,"St. Catharines, ON",https://ca.indeed.com/rc/clk?jk=0ff1c14335274ae6&fccid=94094ee5a83b1bca&vjs=3,None
262,Data Scientist,Fiddlehead,"Moncton, NB",https://ca.indeed.com/rc/clk?jk=04460ba973e07880&fccid=acd193c30d4927aa&vjs=3,None
263,business analyst - economics,ZGG LTD.,"Mississauga, ON",https://ca.indeed.com/rc/clk?jk=dd544f9012750d8a&fccid=0825efd32280ccd7&vjs=3,None
264,Data Analyst,Lucova,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=a2aa597b39bd1f3b&fccid=90a879ec57bb8dcb&vjs=3,None
265,"new
Business Intelligence Analyst",Government of Alberta,"Edmonton, AB",https://ca.indeed.com/rc/clk?jk=273aa198f82d0294&fccid=06eb55e7689c0bc2&vjs=3,4.0
266,"Data Analyst, Life Reinsurance",CRC,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=616be76b824673a9&fccid=b50b59ab2ee57e4b&vjs=3,None
267,marketing analyst,PolicyMe,"York, ON•Remote",https://ca.indeed.com/rc/clk?jk=f7a472fb6b2b20b8&fccid=2d44499fee45dd96&vjs=3,None
268,"new
Data Entry Clerk/Pharmacy Assistant - TELUS Health",TELUS,"Richmond, BC+2 locations",https://ca.indeed.com/rc/clk?jk=4cefc78173d02519&fccid=ed81336789a877c2&vjs=3,3.9
269,Personnel Office Admin Data Admin Database Analyst,Canadian Global Immigration Consulting,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=678bfb7e1abd6376&fccid=f207ab235dea149d&vjs=3,None
270,"Data Scientist, Decision Science",Coursera,Remote,https://ca.indeed.com/rc/clk?jk=7fe92ab23b6471ac&fccid=ef63980be6005ec6&vjs=3,4.3
271,"new
Informatics Analyst, Full-time (x2 Positions)",Guelph General Hospital (GGH),"Guelph, ON",https://ca.indeed.com/rc/clk?jk=9fae039f803f02d4&fccid=b8195a83c1c3ea74&vjs=3,None
272,Linguistic Data Analyst,Getty Images,"Calgary, AB+1 location•Temporarily Remote",https://ca.indeed.com/rc/clk?jk=24e53c18d5bcf201&fccid=c68f858ef73a0c44&vjs=3,3.9
273,"new
Data Analyst",RBC,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=098c1e907ce2d421&fccid=537b899e30af3338&vjs=3,4.0
274,Data Scientist/Engineer,TELUS,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=a6df206ca89410aa&fccid=ed81336789a877c2&vjs=3,3.9
275,Senior Data Developer,University of British Columbia,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=150d190e3e4fe7b0&fccid=462e6068c17c7702&vjs=3,4.1
276,"Analyst, Data Analysis",Kroll,Canada,https://ca.indeed.com/rc/clk?jk=9b8c30e4794e047d&fccid=2991547aff717aed&vjs=3,3.5
277,Data Analyst,Validere Technologies,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=d35b629c17deb1e4&fccid=e967e2adf60716db&vjs=3,None
278,Data Scientist,Bolt Logistics,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=da35e6b671bcb0aa&fccid=39819b98bf274ae4&vjs=3,4.4
279,"Data Scientist, Advanced Analytics",Coca-Cola Canada Bottling Limited,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=2e6cc84fb9ea94cc&fccid=d836e94cec8a7fbd&vjs=3,3.5
280,Data Science Consultant - Artificial Intelligence Advisory,PwC,"London, ON",https://ca.indeed.com/rc/clk?jk=0b1a0da35e791c05&fccid=5e964c4afc56b180&vjs=3,4.0
281,"Data Scientist, Quantitative Investments",RBC,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=e6861ade4156a826&fccid=537b899e30af3338&vjs=3,4.0
282,"new
Senior Data Scientist (Remote, Canada)",Shopify,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=506e546718dd26ca&fccid=d5a5824be27ba831&vjs=3,3.9
283,"new
Specialist, Data and Insights",Loblaw Companies Limited,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=4ed878e44abe7af3&fccid=bc30630cfcc120d4&vjs=3,3.5
284,data centre manager,AV Solar & Engineering Services Inc.,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=0686989156ec70e1&fccid=15987ca75b13ac98&vjs=3,None
285,Business/Data Analyst,Noise,"Vancouver, BC",https://ca.indeed.com/company/Noise/jobs/Business-Data-Analyst-fa8b9c01e6b5cfb9?fccid=350161138adcccdd&vjs=3,4.5
286,Business Intelligence Analyst,EDC,"Ottawa, ON",https://ca.indeed.com/rc/clk?jk=6c651ddbbcddea31&fccid=a8b2e935aa392e07&vjs=3,3.8
287,Data Scientist,Rizing,"Montréal, QC",https://ca.indeed.com/rc/clk?jk=c4b74bbd8c629da5&fccid=180df733d49caedc&vjs=3,None
288,"new
Data Analyst",SickKids,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=2ee947d0c179902d&fccid=9645047fb7b1d4e3&vjs=3,4.2
289,Data Scientist,Morgan Stanley,"Montréal, QC",https://ca.indeed.com/rc/clk?jk=b79d588e11753efa&fccid=0c39fb2c91742dcf&vjs=3,3.9
290,Data Operations Analyst,Compass Group,"Mississauga, ON",https://ca.indeed.com/rc/clk?jk=a3feecede39d3a94&fccid=c55f4ad42cee2cd3&vjs=3,3.2
291,"new
Data and Analytics Analyst",Capital Regional District,"Victoria, BC",https://ca.indeed.com/rc/clk?jk=4263c9674946a1ba&fccid=5b336b970e9690e0&vjs=3,3.4
292,Data Analyst (Agriculture IoT),TELUS,"Calgary, AB",https://ca.indeed.com/rc/clk?jk=ea430cb225531b93&fccid=ed81336789a877c2&vjs=3,3.9
293,"new
Data Conversion Consultant",Workday,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=e3702eda660a4864&fccid=9ac45d217f8342a1&vjs=3,4.0
294,Structured Cabling Installer -Data /Telephone Wiring Install...,BKS Cablecom System Ltd,"Burnaby, BC",https://ca.indeed.com/rc/clk?jk=2bbb5a1cedc178e2&fccid=dd616958bd9ddc12&vjs=3,None
295,Data Engineer,DBArt,"Engineer, BC",https://ca.indeed.com/rc/clk?jk=38fbc9bff694e855&fccid=78db50285c741298&vjs=3,None
296,Opportunities for Data Scientists,JDI IT,"Fredericton, NB",https://ca.indeed.com/rc/clk?jk=f17c6259527d46c4&fccid=b680520115bfd867&vjs=3,2.7
297,"Senior Data Analyst, Loyalty Insights",WestJet,"Calgary, AB•Remote",https://ca.indeed.com/rc/clk?jk=3f8d768daafbe8bb&fccid=f18c1d5f3c78c7ca&vjs=3,3.9
298,Data Analyst,1Password,Remote,https://ca.indeed.com/rc/clk?jk=217db3489db0be49&fccid=2b5657b7f7a439d2&vjs=3,None
299,operations research analyst,Canadian Consulting Engineers,"Drayton Valley, AB",https://ca.indeed.com/rc/clk?jk=8a8e7ca8911481d7&fccid=f415d3636c91d249&vjs=3,None
300,"new
Quality Data Analyst",Vancouver Shipyards,"North Vancouver, BC",https://ca.indeed.com/rc/clk?jk=489bd598af2cfedd&fccid=39e239a7200df342&vjs=3,3.5
301,Data Scientist,White Whale Analytics,"Calgary, AB",https://ca.indeed.com/rc/clk?jk=92e98898669bbe61&fccid=1248c491db970681&vjs=3,None
302,Stagiaire Scientifique de données / Data Scientist Intern,Square Enix Montréal,"Montréal, QC",https://ca.indeed.com/rc/clk?jk=1cbffcd4f33d6c90&fccid=f1c4e35cc4ebf53e&vjs=3,3.9
303,Data Scientist,sharethrough,"Toronto, ON+1 location•Remote",https://ca.indeed.com/rc/clk?jk=3b045988c5dcc4b2&fccid=420b591004b16413&vjs=3,None
304,Data Scientist,MobSquad,"Calgary, AB•Remote",https://ca.indeed.com/rc/clk?jk=5bdab81d0a23dccd&fccid=e140fb6d05504c9a&vjs=3,None
