,Title,Company,Location,Link,Review
448,"SMT Operator, 2nd Shift",Motorola Solutions,"Richmond, BC",https://ca.indeed.com/rc/clk?jk=76201522702c1b25&fccid=22ec6ef3cc441ac2&vjs=3,4.1
449,"new
Junior Technician",Stantec,"Waterloo, ON",https://ca.indeed.com/rc/clk?jk=a10381629680371e&fccid=f1582c464db8553b&vjs=3,3.7
450,"new
Data Analyst",Woodlands Head Office,"Saint John, NB",https://ca.indeed.com/rc/clk?jk=0d665974b7bcd564&fccid=b680520115bfd867&vjs=3,2.7
451,Digital Communications Advisor,Natural Resources Canada,"Calgary, AB•Remote",https://ca.indeed.com/rc/clk?jk=9dcf209cedc3bfd7&fccid=70ae16371d561945&vjs=3,4.1
452,"new
Product Performance Analyst",Garmin,"Cochrane, AB",https://ca.indeed.com/rc/clk?jk=74b2649803340ad9&fccid=70a994275a3b9062&vjs=3,None
453,"new
Senior Analyst - Supply Chain",American Eagle Outfitters,"Mississauga, ON",https://ca.indeed.com/rc/clk?jk=461b37cbafedfc90&fccid=dc736c3075273e2c&vjs=3,3.7
454,Junior / Intermediate Software Developers,The Siroky Group Inc.,"Markham, ON•Remote",https://ca.indeed.com/rc/clk?jk=a307ef8da505b007&fccid=a7dc24a0e61ec9f6&vjs=3,None
455,Sales Insights and Analytics lead,"Amazon Web Services Canada, In","Toronto, ON",https://ca.indeed.com/rc/clk?jk=0f5516576a75a1b9&fccid=fe2d21eef233e94a&vjs=3,3.5
456,Transformation Execution ( Infrastructure Transformation ) -...,EY,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=0f6e01e91d306155&fccid=1544766d4c2915b0&vjs=3,4.0
457,"new
Software Developer Intern",AdGear,"Montréal, QC",https://ca.indeed.com/rc/clk?jk=c6a6e38befed92f5&fccid=b2948ff3b3c88f73&vjs=3,None
458,"Associate, Execution & Analytics",BMO Financial Group,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=ce7272b4540e5245&fccid=3a429036b3725efa&vjs=3,3.8
459,Data & Analytics - Senior Analytics Engineer,Aritzia,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=98bd204bc93277dc&fccid=230bf53df7c46c1a&vjs=3,3.4
460,Manufacturing Associate,Sandvine,"Waterloo, ON",https://ca.indeed.com/rc/clk?jk=6028412053ba514b&fccid=4e7fb77b1d807196&vjs=3,4.0
461,"Sr. Advisor, Advanced Analytics",BELL RESIDENTIAL SERVICES,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=1f7f330ef4093b81&fccid=6d9b8e75dfffb17e&vjs=3,3.8
462,"new
Transportation Coordinator",Tolko Industries Ltd.,"Vernon, BC",https://ca.indeed.com/rc/clk?jk=de2302381ec0f7a8&fccid=0a7144e1c7612109&vjs=3,3.4
463,"new
Business Analytics Advisor - Express Scripts Canada",Cigna,"Mississauga, ON",https://ca.indeed.com/rc/clk?jk=9a144385f4d25ea5&fccid=afbf8c270610a38a&vjs=3,3.7
464,"new
Research Analyst",Yukon Government,"Whitehorse, YT",https://ca.indeed.com/rc/clk?jk=2d6864ff0589264d&fccid=b48acab1105ce8bb&vjs=3,4.4
465,Analytics Specialist,Noise,"Toronto, ON+1 location•Temporarily Remote",https://ca.indeed.com/company/Noise/jobs/Analytic-Specialist-d2e8e22a3fe1dba1?fccid=350161138adcccdd&vjs=3,4.5
466,"new
Associate Auditor - Contract",LCBO,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=57c6cc09b3d85fc5&fccid=4aada7d45fd3c7df&vjs=3,3.7
467,"new
Adviser, People Analytics",Rio Tinto,"Montréal, QC",https://ca.indeed.com/rc/clk?jk=9ef64421accda414&fccid=b1e4a7661b111d01&vjs=3,3.9
468,"new
Scientific Analyst - MedIT",University of British Columbia,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=4ce947203d00696f&fccid=462e6068c17c7702&vjs=3,4.1
469,"new
Analyst, Performance Measurement",RBC,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=b1c65cbe1573f4a0&fccid=537b899e30af3338&vjs=3,4.0
470,Sr. Visual Analytics Consultant,Calligo,"Oakville, ON",https://ca.indeed.com/company/Calligo/jobs/Senior-Visual-Analytic-Consultant-842614fd2d5ede76?fccid=6cf529a1ce70c7c6&vjs=3,None
471,Commercial & Transformation IT Director,PepsiCo,"Mississauga, ON",https://ca.indeed.com/rc/clk?jk=209ba32d8be38383&fccid=2973259ddc967948&vjs=3,3.8
472,"Senior Manager, Central Analytics",ViacomCBS Networks International,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=b3784fd886cec6bd&fccid=30cb52ad6dd37131&vjs=3,3.9
473,"Product Manager, Augmented Analytics",Tableau,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=8a6311254232ae7a&fccid=f334737e3fd6818e&vjs=3,3.7
474,"new
Sr Director, People & Culture Strategy",CryptoKitties,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=b0320c0dc8d65dc6&fccid=a63cc068af79e415&vjs=3,None
475,"new
Customer Support Engineer",Moz,"Vancouver, BC•Remote",https://ca.indeed.com/rc/clk?jk=a8fce722e02d0231&fccid=de3602e7105e2273&vjs=3,None
476,Front-End Developer,Habanero,"Vancouver, BC+2 locations•Remote",https://ca.indeed.com/rc/clk?jk=61f4d289dcce7af4&fccid=e8c81da27151afc3&vjs=3,4.5
477,Associate Market Research Analyst,Pearson,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=14df7b59ad9356a0&fccid=915b1c0ee87e5e8a&vjs=3,3.7
478,Data Analytics/Engineer (Industrial Automation/ Controls Eng...,Multimatic,"Markham, ON",https://ca.indeed.com/rc/clk?jk=51f4fd762f73f7d2&fccid=cf92688814c05426&vjs=3,2.9
479,Data Wizard,StylePixi,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=19b3ffb4fa3359e8&fccid=44a91c210e0ff96f&vjs=3,None
480,"new
Intern Order Management",Signify,"Markham, ON",https://ca.indeed.com/rc/clk?jk=8a767f04d664e320&fccid=508609a1a9ea1ca9&vjs=3,3.8
481,"new
Data Science Intern",BOEING,"Vancouver, BC•Remote",https://ca.indeed.com/rc/clk?jk=5d810ce9f2718dde&fccid=edae4285faf6c2f0&vjs=3,3.9
482,"new
Cognos and TM1",Infosys,"Calgary, AB",https://ca.indeed.com/rc/clk?jk=4158c234ea7fc5d1&fccid=c67533a523c83a4c&vjs=3,3.9
483,Business Analytics Specialist,Empire Life,"Kingston, ON",https://ca.indeed.com/rc/clk?jk=f2cf42b1c6ec59a2&fccid=667a891723e10f7a&vjs=3,3.7
484,"Deals, One Analytics, Analytics Generalist, Senior Associate",PwC,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=7aec855a8337950f&fccid=5e964c4afc56b180&vjs=3,4.0
485,Data & Analytics - Software Engineering Manager,Aritzia,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=353368be3c40fce0&fccid=230bf53df7c46c1a&vjs=3,3.4
486,"new
Quality Engineer I",TD Bank,"Toronto, ON+2 locations",https://ca.indeed.com/rc/clk?jk=0fde082b55faa486&fccid=d7114f1cac8d0711&vjs=3,3.8
487,Technical Support Agent,Barracuda Networks Inc.,"Ottawa, ON",https://ca.indeed.com/rc/clk?jk=bbf7c418aa325058&fccid=d3a7adea49ff772d&vjs=3,None
488,"Analyst I, Actuarial (Analytics and Modelling)",TD Bank,"Montréal, QC",https://ca.indeed.com/rc/clk?jk=1564395a1f04dfbe&fccid=d7114f1cac8d0711&vjs=3,3.8
489,Analytics Manager,ProductBoard,"Vancouver, BC•Remote",https://ca.indeed.com/rc/clk?jk=aaebe634e71eb071&fccid=99758b0623b3032f&vjs=3,None
490,"new
Staff 1 - Technology Transformation",EY,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=496b0454edb80460&fccid=1544766d4c2915b0&vjs=3,4.0
491,Data Management Analyst,Coast Capital Savings Federal Credit Union,"Surrey, BC",https://ca.indeed.com/rc/clk?jk=4d52f9e38f7c0ad5&fccid=8079b36e0ecb8741&vjs=3,3.8
492,Sr. Business Analyst,Maplesoft Group,"Ottawa, ON",https://ca.indeed.com/rc/clk?jk=3504f575db62e0ab&fccid=9db2ebf51d40b305&vjs=3,3.5
493,"Manager, Fraud Analytics",Tangerine Bank,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=7b0dfa2f271bc378&fccid=6e94a7799cf3a837&vjs=3,3.6
494,"new
Manager, Analytics",The NPD Group,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=9804f1845ec33b2e&fccid=e2d351f67eb360af&vjs=3,3.3
495,Junior Engineer- Waste Management Practice,Tetra Tech,"Winnipeg, MB",https://ca.indeed.com/rc/clk?jk=c7c7d0731a600c69&fccid=997110e6d9c4c093&vjs=3,3.7
496,"new
Web Developer/Designer",Inter-Varsity Christian Fellowship of Canada,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=49eef68c7fcadbc2&fccid=565fa6724d33ff3b&vjs=3,None
497,"new
Data Engineer",Cooke Aquaculture Inc.,"Saint John, NB",https://ca.indeed.com/rc/clk?jk=d01a38559aa035e1&fccid=72c7f21698b207b9&vjs=3,3.1
498,Cambridge Youth Soccer Club Marketing Communications Special...,Ontario Soccer,"Cambridge, ON",https://ca.indeed.com/rc/clk?jk=0169728e9bf75f2b&fccid=e0cd1f0cd5c3a5be&vjs=3,4.7
499,"new
The Bay - Analyst, Parcel",Hudson's Bay,"Etobicoke, ON",https://ca.indeed.com/rc/clk?jk=f357457fd0828567&fccid=113aaa3832064b31&vjs=3,3.5
500,The Bay | Business Intelligence,Hudson's Bay,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=00d343ec5a5b76c1&fccid=113aaa3832064b31&vjs=3,3.5
501,"new
Lead Data Scientist, Product Analytics",Salesforce,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=2a1139741e35e940&fccid=4027cfd917e1ee29&vjs=3,4.3
502,Customer Supply Chain Analyst,General Mills,"Mississauga, ON•Remote",https://ca.indeed.com/rc/clk?jk=e8fd49c8f8b27aac&fccid=3bcf7eb192e678e4&vjs=3,3.9
503,"Business Operations, Program Manager",Visier Inc.,"Vancouver, BC",https://ca.indeed.com/company/Visier-Inc./jobs/Business-Operation-4e56c330880337ab?fccid=7bcc6e90bcef893c&vjs=3,3.7
504,"new
Logistics Analytics and Administration",Zekelman Industries,"Kitchener, ON",https://ca.indeed.com/rc/clk?jk=101c98d5f5ff1f6e&fccid=add2629b8032d67b&vjs=3,2.6
505,Development Associate,Beckman Coulter Life Sciences,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=16e1f6ecb85e9e08&fccid=432c7642003cc768&vjs=3,3.6
506,Analytics Client Service Specialist,MSCI Inc,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=c273693feee9d8e1&fccid=c1f583e22ebf0f6e&vjs=3,None
507,"new
Senior Associate Data Analytics, Implementation",Publicis Sapient,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=c75b5e9300aa458e&fccid=1b0043cf80779505&vjs=3,3.9
508,"new
Web Designer",ProductBoard,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=b5f29617f6f934d7&fccid=99758b0623b3032f&vjs=3,None
509,Business Analyst- Sales,ApplyBoard,"Kitchener, ON",https://ca.indeed.com/rc/clk?jk=0b7bc4d743ba25e4&fccid=132cf1d64633e77d&vjs=3,4.2
