,Title,Link
369,Chuyên Viên Chính Kiểm Soát Chất Lượng,https://www.vietnamworks.com/chuyen-vien-chinh-kiem-soat-chat-luong-1-1-1433797-jd/?source=searchResults&searchType=2&placement=1434598&sortBy=date
370,Senior Brand Marketing Executive,https://www.vietnamworks.com/senior-brand-marketing-executive-1433755-jd/?source=searchResults&searchType=2&placement=1434556&sortBy=date
371,HR & Admin Executive,https://www.vietnamworks.com/hr-admin-executive-74-1431661-jd/?source=searchResults&searchType=2&placement=1432462&sortBy=date
372,Chief Technology Officer (CTO),https://www.vietnamworks.com/chief-technology-officer-cto-8-1432349-jd/?source=searchResults&searchType=2&placement=1433150&sortBy=date
373,Implementation Consultant for APM (Appdynamics) – (Open to Candidates for Upskilling/ Reskilling),https://www.vietnamworks.com/implementation-consultant-for-apm-appdynamics-open-to-candidates-for-upskilling-reskilling-2-1-1429326-jd/?source=searchResults&searchType=2&placement=1430127&sortBy=date
374,Sales For Business Development,https://www.vietnamworks.com/sales-for-business-development-1-1-1-1431094-jd/?source=searchResults&searchType=2&placement=1431895&sortBy=date
375,Operation Manager- Ground/rail,https://www.vietnamworks.com/operation-manager-ground-rail-1431161-jd/?source=searchResults&searchType=2&placement=1431962&sortBy=date
376,Chuyên Viên Phân Tích Nghiệp Vụ/phát Triển Dịch Vụ,https://www.vietnamworks.com/chuyen-vien-phan-tich-nghiep-vu-phat-trien-dich-vu-1437047-jd/?source=searchResults&searchType=2&placement=1437848&sortBy=date
377,Chuyên Viên Kỹ Thuật,https://www.vietnamworks.com/chuyen-vien-ky-thuat-79-1437045-jd/?source=searchResults&searchType=2&placement=1437846&sortBy=date
378,Chuyên Viên Digital Marketing (Facebook ADS),https://www.vietnamworks.com/chuyen-vien-digital-marketing-facebook-ads-1-1436927-jd/?source=searchResults&searchType=2&placement=1437728&sortBy=date
379,".NET Developer - 30,000,000D Sign-Up Bonus",https://www.vietnamworks.com/net-developer-30-000-000d-sign-up-bonus-1438714-jd/?source=searchResults&searchType=2&placement=1439515&sortBy=date
380,Chuyên Viên Hệ Thống Mạng và Bảo Mật,https://www.vietnamworks.com/chuyen-vien-he-thong-mang-va-bao-mat-1439236-jd/?source=searchResults&searchType=2&placement=1440037&sortBy=date
381,"iOS Developer (1-Month Signing Bonus, Upto $2000 Net)",https://www.vietnamworks.com/ios-developer-1-month-signing-bonus-upto-2000-net-1439204-jd/?source=searchResults&searchType=2&placement=1440005&sortBy=date
382,Nhân Viên Kỹ Thuật Sản Xuất (Engineer Staff ),https://www.vietnamworks.com/nhan-vien-ky-thuat-san-xuat-engineer-staff-1-1-1439232-jd/?source=searchResults&searchType=2&placement=1440033&sortBy=date
383,Chuyên Viên Tuyển Dụng Non-Tech ( Fresher Accepted ),https://www.vietnamworks.com/chuyen-vien-tuyen-dung-non-tech-fresher-accepted-1439189-jd/?source=searchResults&searchType=2&placement=1439990&sortBy=date
384,Technical Support Engineer,https://www.vietnamworks.com/technical-support-engineer-70-1-1439214-jd/?source=searchResults&searchType=2&placement=1440015&sortBy=date
385,Kỹ Sư Phòng Kỹ Thuật Sản Xuất (PE),https://www.vietnamworks.com/ky-su-phong-ky-thuat-san-xuat-pe-2-1439078-jd/?source=searchResults&searchType=2&placement=1439879&sortBy=date
386,IT Support Engineers - Microsoft Software Support (Fresher/experienced),https://www.vietnamworks.com/it-support-engineers-microsoft-software-support-fresher-experienced-1435440-jd/?source=searchResults&searchType=2&placement=1436241&sortBy=date
387,Customer Service,https://www.vietnamworks.com/customer-service-247-1436542-jd/?source=searchResults&searchType=2&placement=1437343&sortBy=date
388,Footwear Developer–Lacoste (12-Month contract),https://www.vietnamworks.com/footwear-developer-lacoste-12-month-contract-1439195-jd/?source=searchResults&searchType=2&placement=1439996&sortBy=date
389,Admin Assistant Defence Cooperation Department of Defence,https://www.vietnamworks.com/admin-assistant-defence-cooperation-department-of-defence-1439082-jd/?source=searchResults&searchType=2&placement=1439883&sortBy=date
390,Kế Toán Giá Thành,https://www.vietnamworks.com/ke-toan-gia-thanh-77-1439076-jd/?source=searchResults&searchType=2&placement=1439877&sortBy=date
391,Software Tester/ QC,https://www.vietnamworks.com/software-tester-qc-6-1436936-jd/?source=searchResults&searchType=2&placement=1437737&sortBy=date
392,CRM Admin,https://www.vietnamworks.com/crm-admin-1432982-jd/?source=searchResults&searchType=2&placement=1433783&sortBy=date
393,[HN] Chuyên Viên An Toàn Thông Tin,https://www.vietnamworks.com/hn-chuyen-vien-an-toan-thong-tin-1429854-jd/?source=searchResults&searchType=2&placement=1430655&sortBy=date
394,.NET Core Developers,https://www.vietnamworks.com/net-core-developers-1-1-1429841-jd/?source=searchResults&searchType=2&placement=1430642&sortBy=date
395,[HN] Chuyên Viên Phát Triển Phần Mềm (Java Developer),https://www.vietnamworks.com/hn-chuyen-vien-phat-trien-phan-mem-java-developer-1429851-jd/?source=searchResults&searchType=2&placement=1430652&sortBy=date
396,Kỹ Thuật Viên Vận Hành Hệ Thống Xử Lý Nước Thải,https://www.vietnamworks.com/ky-thuat-vien-van-hanh-he-thong-xu-ly-nuoc-thai-3-1-1438684-jd/?source=searchResults&searchType=2&placement=1439485&sortBy=date
397,Chuyên Viên Triển Khai Phần Mềm Bán Lẻ,https://www.vietnamworks.com/chuyen-vien-trien-khai-phan-mem-ban-le-1-1435491-jd/?source=searchResults&searchType=2&placement=1436292&sortBy=date
398,Kế Toán Thời Vụ (Temporary Accountant) (8 Tháng),https://www.vietnamworks.com/ke-toan-thoi-vu-temporary-accountant-8-thang-1435339-jd/?source=searchResults&searchType=2&placement=1436140&sortBy=date
399,[HCM] Chuyên Viên Quản Trị Hệ Thống và CSDL,https://www.vietnamworks.com/hcm-chuyen-vien-quan-tri-he-thong-va-csdl-1429885-jd/?source=searchResults&searchType=2&placement=1430686&sortBy=date
400,Trưởng Nhóm Tuyển Dụng,https://www.vietnamworks.com/truong-nhom-tuyen-dung-54-1429276-jd/?source=searchResults&searchType=2&placement=1430077&sortBy=date
401,Art Gallery Sales Executive (HN),https://www.vietnamworks.com/art-gallery-sales-executive-hn-1-1-1-1-1437640-jd/?source=searchResults&searchType=2&placement=1438441&sortBy=date
402,Nhân Viên Văn Phòng,https://www.vietnamworks.com/nhan-vien-van-phong-718-1432107-jd/?source=searchResults&searchType=2&placement=1432908&sortBy=date
403,Nhân Viên Bộ Phận Khuôn,https://www.vietnamworks.com/nhan-vien-bo-phan-khuon-8-2-1432106-jd/?source=searchResults&searchType=2&placement=1432907&sortBy=date
404,Kỹ Sư Tự Động Hóa - Lập Trình PLC,https://www.vietnamworks.com/ky-su-tu-dong-hoa-lap-trinh-plc-5-1258800-jd/?source=searchResults&searchType=2&placement=1259601&sortBy=date
405,Customer Service Executive (Sales Admin),https://www.vietnamworks.com/customer-service-executive-sales-admin-1436449-jd/?source=searchResults&searchType=2&placement=1437250&sortBy=date
406,[Hot Job] Tuyển Gấp Kỹ Sư Kinh Doanh,https://www.vietnamworks.com/hot-job-tuyen-gap-ky-su-kinh-doanh-4-1-1-1-1-1-1-1-1-1435487-jd/?source=searchResults&searchType=2&placement=1436288&sortBy=date
407,Nhân Viên Quản Lý Chất Lượng,https://www.vietnamworks.com/nhan-vien-quan-ly-chat-luong-131-1-1-1-1432108-jd/?source=searchResults&searchType=2&placement=1432909&sortBy=date
408,Senior HSE Executive,https://www.vietnamworks.com/senior-hse-executive-1433730-jd/?source=searchResults&searchType=2&placement=1434531&sortBy=date
409,"[HN - HCM] Chuyên Viên Vận Hành, Khai Thác Ứng Dụng Hệ Thống CNTT",https://www.vietnamworks.com/hn-hcm-chuyen-vien-van-hanh-khai-thac-ung-dung-he-thong-cntt-1429882-jd/?source=searchResults&searchType=2&placement=1430683&sortBy=date
410,Chuyên Gia Phát Triển Tổ Chức / Organizational Development Experts,https://www.vietnamworks.com/chuyen-gia-phat-trien-to-chuc-organizational-development-experts-1429273-jd/?source=searchResults&searchType=2&placement=1430074&sortBy=date
411,Trưởng Nhóm Kế Toán Thuế,https://www.vietnamworks.com/truong-nhom-ke-toan-thue-9-1-1431136-jd/?source=searchResults&searchType=2&placement=1431937&sortBy=date
412,Trưởng Nhóm QS M&E - Hồ Sơ Thanh Toán (Thu Nhập Lên Tới 20Tr) - Gấp,https://www.vietnamworks.com/truong-nhom-qs-m-e-ho-so-thanh-toan-thu-nhap-len-toi-20tr-gap-1-1-1429849-jd/?source=searchResults&searchType=2&placement=1430650&sortBy=date
413,Footwear Junior QA Inspector,https://www.vietnamworks.com/footwear-junior-qa-inspector-2-1436909-jd/?source=searchResults&searchType=2&placement=1437710&sortBy=date
414,Front End Developer (Reactjs/vuejs),https://www.vietnamworks.com/front-end-developer-reactjs-vuejs-2-1-1-1-1-1-1438643-jd/?source=searchResults&searchType=2&placement=1439444&sortBy=date
415,Chuyên Viên Kinh Doanh (AM),https://www.vietnamworks.com/chuyen-vien-kinh-doanh-am-1-1438064-jd/?source=searchResults&searchType=2&placement=1438865&sortBy=date
416,Business Analyst ($1700++) - Top Edtech Companies in South East Asia,https://www.vietnamworks.com/business-analyst-1700-top-edtech-companies-in-south-east-asia-1437593-jd/?source=searchResults&searchType=2&placement=1438394&sortBy=date
417,PHP Developer (Chấp Nhận Fresher),https://www.vietnamworks.com/php-developer-chap-nhan-fresher-1437506-jd/?source=searchResults&searchType=2&placement=1438307&sortBy=date
418,Chủ Trì Thiết Kế Quy Hoạch (Thu Nhập Upto $1000),https://www.vietnamworks.com/chu-tri-thiet-ke-quy-hoach-thu-nhap-upto-1000-1-1429856-jd/?source=searchResults&searchType=2&placement=1430657&sortBy=date
419,Field Services Engineer,https://www.vietnamworks.com/field-services-engineer-7-1439056-jd/?source=searchResults&searchType=2&placement=1439857&sortBy=date
420,Field Services Engineer,https://www.vietnamworks.com/field-services-engineer-8-1439066-jd/?source=searchResults&searchType=2&placement=1439867&sortBy=date
421,Java Engineer,https://www.vietnamworks.com/java-engineer-17-1439136-jd/?source=searchResults&searchType=2&placement=1439937&sortBy=date
422,Frontend Engineer (Javascript),https://www.vietnamworks.com/frontend-engineer-javascript-1-1439141-jd/?source=searchResults&searchType=2&placement=1439942&sortBy=date
423,Trưởng Ban Kế Hoạch Kinh Doanh Tập Đoàn,https://www.vietnamworks.com/truong-ban-ke-hoach-kinh-doanh-tap-doan-1-1-1-1439146-jd/?source=searchResults&searchType=2&placement=1439947&sortBy=date
424,AI Engineer,https://www.vietnamworks.com/ai-engineer-18-1439101-jd/?source=searchResults&searchType=2&placement=1439902&sortBy=date
425,Test Engineer,https://www.vietnamworks.com/test-engineer-51-1-1439143-jd/?source=searchResults&searchType=2&placement=1439944&sortBy=date
426,Digital Marketing Executive,https://www.vietnamworks.com/digital-marketing-executive-477-1439074-jd/?source=searchResults&searchType=2&placement=1439875&sortBy=date
427,Frontend Engineer (VueJS / ReactJS),https://www.vietnamworks.com/frontend-engineer-vuejs-reactjs-1-1439053-jd/?source=searchResults&searchType=2&placement=1439854&sortBy=date
428,Giám Đốc Quản Lý Tòa Nhà Văn Phòng và Các Dự Án Thuộc Công Ty,https://www.vietnamworks.com/giam-doc-quan-ly-toa-nha-van-phong-va-cac-du-an-thuoc-cong-ty-1438804-jd/?source=searchResults&searchType=2&placement=1439605&sortBy=date
429,[Hot] Nhân Viên Giao Dịch Mua Hàng Tiếng Trung (Lương và Đãi Ngộ Hấp Dẫn),https://www.vietnamworks.com/hot-nhan-vien-giao-dich-mua-hang-tieng-trung-luong-va-dai-ngo-hap-dan-1433066-jd/?source=searchResults&searchType=2&placement=1433867&sortBy=date
430,Senior Fullstack Engineer (Java),https://www.vietnamworks.com/senior-fullstack-engineer-java-4-1-1437597-jd/?source=searchResults&searchType=2&placement=1438398&sortBy=date
431,Chuyên Viên Mua Hàng (Ưu Tiên Tiếng Trung),https://www.vietnamworks.com/chuyen-vien-mua-hang-uu-tien-tieng-trung-1-1-1-1-1436388-jd/?source=searchResults&searchType=2&placement=1437189&sortBy=date
432,"[Up to $1,500] IT Communicator - Japanese N3 + Coding Skill (Training to be BrSE)",https://www.vietnamworks.com/up-to-1-500-it-communicator-japanese-n3-coding-skill-training-to-be-brse-1-1434023-jd/?source=searchResults&searchType=2&placement=1434824&sortBy=date
433,Nhân Viên Kỹ Thuật,https://www.vietnamworks.com/nhan-vien-ky-thuat-1393-1-1433710-jd/?source=searchResults&searchType=2&placement=1434511&sortBy=date
434,Kỹ Sư Môi Trường,https://www.vietnamworks.com/ky-su-moi-truong-146-1-1433707-jd/?source=searchResults&searchType=2&placement=1434508&sortBy=date
435,Senior Technical Officer/ Engineer,https://www.vietnamworks.com/senior-technical-officer-engineer-1431105-jd/?source=searchResults&searchType=2&placement=1431906&sortBy=date
436,Sales for Luxury Automotive Brand (Base in HCM),https://www.vietnamworks.com/sales-for-luxury-automotive-brand-base-in-hcm-1-1428832-jd/?source=searchResults&searchType=2&placement=1429633&sortBy=date
437,Sales Leader - Medical Solutions Division (South & Mekong Delta),https://www.vietnamworks.com/sales-leader-medical-solutions-division-south-mekong-delta-1429179-jd/?source=searchResults&searchType=2&placement=1429980&sortBy=date
438,Senior Sales Executive,https://www.vietnamworks.com/senior-sales-executive-183-1433637-jd/?source=searchResults&searchType=2&placement=1434438&sortBy=date
439,Sales Associate (Up to 1300Usd Per Month),https://www.vietnamworks.com/sales-associate-up-to-1300usd-per-month-1436430-jd/?source=searchResults&searchType=2&placement=1437231&sortBy=date
440,Front-End Reactjs Engineer in Hanoi,https://www.vietnamworks.com/front-end-reactjs-engineer-in-hanoi-1433006-jd/?source=searchResults&searchType=2&placement=1433807&sortBy=date
441,Chuyên Viên Đối Tác Nhân Sự (HRBP),https://www.vietnamworks.com/chuyen-vien-doi-tac-nhan-su-hrbp-7-1429295-jd/?source=searchResults&searchType=2&placement=1430096&sortBy=date
442,[Vinhomes] Giám Đốc Điều Hành Dự Án Xây Dựng,https://www.vietnamworks.com/vinhomes-giam-doc-dieu-hanh-du-an-xay-dung-1-1431590-jd/?source=searchResults&searchType=2&placement=1432391&sortBy=date
443,Kỹ Sư Điện/ Electrical Engineer (Số Lượng: 5 Người),https://www.vietnamworks.com/ky-su-dien-electrical-engineer-so-luong-5-nguoi-1-1433715-jd/?source=searchResults&searchType=2&placement=1434716&sortBy=date
444,Trưởng Nhóm Đào Tạo,https://www.vietnamworks.com/truong-nhom-dao-tao-16-1429242-jd/?source=searchResults&searchType=2&placement=1430243&sortBy=date
445,"Fresher (Java, .NET, Devops, ...)",https://www.vietnamworks.com/fresher-java-net-devops-1-1-1-1-1-1-2-1-1429235-jd/?source=searchResults&searchType=2&placement=1430236&sortBy=date
446,Nhân Viên Kỹ Thuật,https://www.vietnamworks.com/nhan-vien-ky-thuat-50-1431511-jd/?source=searchResults&searchType=2&placement=1432512&sortBy=date
447,Chuyên Viên Nghiên Cứu Thị Trường Bất Động Sản,https://www.vietnamworks.com/chuyen-vien-nghien-cuu-thi-truong-bat-dong-san-3-1434196-jd/?source=searchResults&searchType=2&placement=1435197&sortBy=date
448,Kỹ Sư Làm AI - Full-Time,https://www.vietnamworks.com/ky-su-lam-ai-full-time-1431509-jd/?source=searchResults&searchType=2&placement=1432510&sortBy=date
449,QA Officer,https://www.vietnamworks.com/qa-officer-29-1436171-jd/?source=searchResults&searchType=2&placement=1437172&sortBy=date
450,E-Com Key Account Manager,https://www.vietnamworks.com/e-com-key-account-manager-1437501-jd/?source=searchResults&searchType=2&placement=1438502&sortBy=date
451,Cán Bộ Môi Giới,https://www.vietnamworks.com/can-bo-moi-gioi-1439094-jd/?source=searchResults&searchType=2&placement=1440095&sortBy=date
452,Chuyên Viên Tư Vấn Khách Hàng Tổ Chức – Phòng Hỗ Trợ Giao Dịch Chứng Khoán,https://www.vietnamworks.com/chuyen-vien-tu-van-khach-hang-to-chuc-phong-ho-tro-giao-dich-chung-khoan-1-1439100-jd/?source=searchResults&searchType=2&placement=1440101&sortBy=date
453,Chuyên Viên Margin – Phòng Phát Triển Sản Phảm,https://www.vietnamworks.com/chuyen-vien-margin-phong-phat-trien-san-pham-1439105-jd/?source=searchResults&searchType=2&placement=1440106&sortBy=date
454,Trưởng Bộ Phận Tuyển Dụng,https://www.vietnamworks.com/truong-bo-phan-tuyen-dung-33-1439109-jd/?source=searchResults&searchType=2&placement=1440110&sortBy=date
455,Chuyên Viên Chính Sách Sản Phẩm – Phòng Phát Triển Sản Phẩm,https://www.vietnamworks.com/chuyen-vien-chinh-sach-san-pham-phong-phat-trien-san-pham-1439110-jd/?source=searchResults&searchType=2&placement=1440111&sortBy=date
456,Senior Full Stack Developer (Java/python/golang),https://www.vietnamworks.com/senior-full-stack-developer-java-python-golang-1-1-1439037-jd/?source=searchResults&searchType=2&placement=1440038&sortBy=date
457,"Senior Air Customer Services Administrator (Implant Position Works At Customer's Office At District 7, Ho Chi Minh City, Vietnam)",https://www.vietnamworks.com/senior-air-customer-services-administrator-implant-position-works-at-customer-s-office-at-district-7-ho-chi-minh-city-vietnam-1439106-jd/?source=searchResults&searchType=2&placement=1440107&sortBy=date
458,Digital Sales Deputy Manager,https://www.vietnamworks.com/digital-sales-deputy-manager-1439068-jd/?source=searchResults&searchType=2&placement=1440069&sortBy=date
459,Nhân Viên Vật Tư Công Trình - Làm Việc Tại Phú Quốc,https://www.vietnamworks.com/nhan-vien-vat-tu-cong-trinh-lam-viec-tai-phu-quoc-1-1439104-jd/?source=searchResults&searchType=2&placement=1440105&sortBy=date
460,Quality Assuarance Staff (QMS Group),https://www.vietnamworks.com/quality-assuarance-staff-qms-group-1439061-jd/?source=searchResults&searchType=2&placement=1440062&sortBy=date
461,Data Analyst (Salary $1200-$2000),https://www.vietnamworks.com/data-analyst-salary-1200-2000-1437546-jd/?source=searchResults&searchType=2&placement=1438547&sortBy=date
462,Procurement Manager,https://www.vietnamworks.com/procurement-manager-98-1433073-jd/?source=searchResults&searchType=2&placement=1434074&sortBy=date
463,Brand Manager,https://www.vietnamworks.com/brand-manager-432-1429716-jd/?source=searchResults&searchType=2&placement=1430717&sortBy=date
464,Graphic Designer,https://www.vietnamworks.com/graphic-designer-870-1-1-1-1-1-1435259-jd/?source=searchResults&searchType=2&placement=1436260&sortBy=date
465,Field Service Technician,https://www.vietnamworks.com/field-service-technician-7-1430981-jd/?source=searchResults&searchType=2&placement=1431982&sortBy=date
466,SHE Coordinator Bha,https://www.vietnamworks.com/she-coordinator-bha-1432755-jd/?source=searchResults&searchType=2&placement=1433756&sortBy=date
467,Bank Officer,https://www.vietnamworks.com/bank-officer-12-1-1433478-jd/?source=searchResults&searchType=2&placement=1434479&sortBy=date
468,Sales & Marketing Specialist,https://www.vietnamworks.com/sales-marketing-specialist-8-1431068-jd/?source=searchResults&searchType=2&placement=1432069&sortBy=date
469,Senior Backend Developer,https://www.vietnamworks.com/senior-backend-developer-18-1431026-jd/?source=searchResults&searchType=2&placement=1432027&sortBy=date
470,Chăm Sóc Khách Hàng (Làm Ca Đêm - Thưởng Hấp Dẫn),https://www.vietnamworks.com/cham-soc-khach-hang-lam-ca-dem-thuong-hap-dan-1-1-1437117-jd/?source=searchResults&searchType=2&placement=1438118&sortBy=date
471,Senior Creative Designer for Packaging Team,https://www.vietnamworks.com/senior-creative-designer-for-packaging-team-1435253-jd/?source=searchResults&searchType=2&placement=1436254&sortBy=date
472,Brand Manager,https://www.vietnamworks.com/brand-manager-407-1-1-1-1-1429748-jd/?source=searchResults&searchType=2&placement=1430749&sortBy=date
473,Assistant Brand Manager,https://www.vietnamworks.com/assistant-brand-manager-204-1429712-jd/?source=searchResults&searchType=2&placement=1430713&sortBy=date
474,Mobile Developers - Android and iOS,https://www.vietnamworks.com/mobile-developers-android-and-ios-2-1431041-jd/?source=searchResults&searchType=2&placement=1432042&sortBy=date
475,Front End Developer,https://www.vietnamworks.com/front-end-developer-258-1431029-jd/?source=searchResults&searchType=2&placement=1432030&sortBy=date
476,Executive Assistant - Fluent Speaking English Level,https://www.vietnamworks.com/executive-assistant-fluent-speaking-english-level-3-1438974-jd/?source=searchResults&searchType=2&placement=1439975&sortBy=date
477,Giám Sát Thi Công Nội Thất,https://www.vietnamworks.com/giam-sat-thi-cong-noi-that-55-1439009-jd/?source=searchResults&searchType=2&placement=1440010&sortBy=date
478,"Junior Developer (Python, VueJS)",https://www.vietnamworks.com/junior-developer-python-vuejs-1-1439041-jd/?source=searchResults&searchType=2&placement=1440042&sortBy=date
479,System Engineer (All Level),https://www.vietnamworks.com/system-engineer-all-level-1-1439038-jd/?source=searchResults&searchType=2&placement=1440039&sortBy=date
480,Associate Marketing Manager,https://www.vietnamworks.com/associate-marketing-manager-2-1439030-jd/?source=searchResults&searchType=2&placement=1440031&sortBy=date
481,"Assistant Director, Design",https://www.vietnamworks.com/assistant-director-design-1438918-jd/?source=searchResults&searchType=2&placement=1439919&sortBy=date
482,Nhân Viên Kinh Doanh,https://www.vietnamworks.com/nhan-vien-kinh-doanh-10316-1-1438949-jd/?source=searchResults&searchType=2&placement=1439950&sortBy=date
483,Export Documentation Executive,https://www.vietnamworks.com/export-documentation-executive-7-1-2-1-1-1437497-jd/?source=searchResults&searchType=2&placement=1438498&sortBy=date
484,Trợ Lý / Thư Ký Kinh Doanh Ban Tổng Giám Đốc,https://www.vietnamworks.com/tro-ly-thu-ky-kinh-doanh-ban-tong-giam-doc-1-1437657-jd/?source=searchResults&searchType=2&placement=1438658&sortBy=date
485,Trợ Lý Giám Sát Kho - Bộ Phận Kiểm Soát Tồn Kho và Giao Nhận Sản Phẩm,https://www.vietnamworks.com/tro-ly-giam-sat-kho-bo-phan-kiem-soat-ton-kho-va-giao-nhan-san-pham-1433638-jd/?source=searchResults&searchType=2&placement=1434639&sortBy=date
486,Senior Front End Developers (x8) - Attractive Salary,https://www.vietnamworks.com/senior-front-end-developers-x8-attractive-salary-1-1-1-1-1-1439014-jd/?source=searchResults&searchType=2&placement=1440015&sortBy=date
487,Senior Project Managers (X6) - Attractive Salary,https://www.vietnamworks.com/senior-project-managers-x6-attractive-salary-1-1-1-1-1-1-1439013-jd/?source=searchResults&searchType=2&placement=1440014&sortBy=date
488,Finance Analyst,https://www.vietnamworks.com/finance-analyst-63-1433628-jd/?source=searchResults&searchType=2&placement=1434629&sortBy=date
489,Data Manager,https://www.vietnamworks.com/data-manager-7-1-1435380-jd/?source=searchResults&searchType=2&placement=1436381&sortBy=date
490,Nhân Viên Kinh Doanh Ô Tô (Mức Lương 20 Triệu Trở Lên),https://www.vietnamworks.com/nhan-vien-kinh-doanh-o-to-muc-luong-20-trieu-tro-len-1430916-jd/?source=searchResults&searchType=2&placement=1431917&sortBy=date
491,Procurement Manager ( Temporary 8 Months),https://www.vietnamworks.com/procurement-manager-temporary-8-months-1429613-jd/?source=searchResults&searchType=2&placement=1430614&sortBy=date
492,Tuyển Nhân Viên KCS (Kiểm Soát Chất Lượng Sản Phẩm),https://www.vietnamworks.com/tuyen-nhan-vien-kcs-kiem-soat-chat-luong-san-pham-1437411-jd/?source=searchResults&searchType=2&placement=1438412&sortBy=date
493,Sourcing Manager,https://www.vietnamworks.com/sourcing-manager-48-1-1433598-jd/?source=searchResults&searchType=2&placement=1434599&sortBy=date
494,HR Manager | Trưởng Phòng Hành Chính Nhân Sự,https://www.vietnamworks.com/hr-manager-truong-phong-hanh-chinh-nhan-su-5-1433804-jd/?source=searchResults&searchType=2&placement=1434805&sortBy=date
495,Global Customer Service (Fresher),https://www.vietnamworks.com/global-customer-service-fresher-1-1-1-1-1-1-1437456-jd/?source=searchResults&searchType=2&placement=1438457&sortBy=date
496,Chuyên Viên Tuyển Dụng,https://www.vietnamworks.com/chuyen-vien-tuyen-dung-173-2-1-1433611-jd/?source=searchResults&searchType=2&placement=1434612&sortBy=date
497,Telesales Team Leader (Lương Căn Bản Lên Đến 1000$),https://www.vietnamworks.com/telesales-team-leader-luong-can-ban-len-den-1000-1-1437461-jd/?source=searchResults&searchType=2&placement=1438462&sortBy=date
498,Nhân Viên QA QC (Điện/điện Tử/cơ Khí),https://www.vietnamworks.com/nhan-vien-qa-qc-dien-dien-tu-co-khi-1-1-1436294-jd/?source=searchResults&searchType=2&placement=1437295&sortBy=date
499,Nhân Viên Thiết Kế Nội Thất,https://www.vietnamworks.com/nhan-vien-thiet-ke-noi-that-349-1436165-jd/?source=searchResults&searchType=2&placement=1437166&sortBy=date
500,[Fresher] Nhân Viên Giám Sát Hệ Thống/ Operation Engineer,https://www.vietnamworks.com/fresher-nhan-vien-giam-sat-he-thong-operation-engineer-1-1-1433604-jd/?source=searchResults&searchType=2&placement=1434605&sortBy=date
501,Nhân Viên Admin Tại Phan Thiết - Bình Thuận,https://www.vietnamworks.com/nhan-vien-admin-tai-phan-thiet-binh-thuan-1435362-jd/?source=searchResults&searchType=2&placement=1436363&sortBy=date
502,Java Developers,https://www.vietnamworks.com/java-developers-30-1-1-1435382-jd/?source=searchResults&searchType=2&placement=1436383&sortBy=date
503,DevOps Engineer,https://www.vietnamworks.com/devops-engineer-115-1-1435378-jd/?source=searchResults&searchType=2&placement=1436379&sortBy=date
504,Load Planner Staff,https://www.vietnamworks.com/load-planner-staff-1-1-1433552-jd/?source=searchResults&searchType=2&placement=1434553&sortBy=date
505,Investor Relation Executive (Quản Lý Quan Hệ Nhà Đầu Tư),https://www.vietnamworks.com/investor-relation-executive-quan-ly-quan-he-nha-dau-tu-1429676-jd/?source=searchResults&searchType=2&placement=1430677&sortBy=date
506,Senior Distribution Sales,https://www.vietnamworks.com/senior-distribution-sales-1438935-jd/?source=searchResults&searchType=2&placement=1439936&sortBy=date
507,Health & Environment & Facility Officer,https://www.vietnamworks.com/health-environment-facility-officer-2-1439000-jd/?source=searchResults&searchType=2&placement=1440001&sortBy=date
508,Nhân Viên CAD CAM,https://www.vietnamworks.com/nhan-vien-cad-cam-2-2-1-1-1-1-1-1-2-1436027-jd/?source=searchResults&searchType=2&placement=1437028&sortBy=date
509,Chuyên Viên Cao Cấp Quản Lý Nhân Sự,https://www.vietnamworks.com/chuyen-vien-cao-cap-quan-ly-nhan-su-1-1435953-jd/?source=searchResults&searchType=2&placement=1436954&sortBy=date
510,Infrastructure and Operations Support (IT),https://www.vietnamworks.com/infrastructure-and-operations-support-it-1-1436024-jd/?source=searchResults&searchType=2&placement=1437025&sortBy=date
511,Trưởng Nhóm Điện,https://www.vietnamworks.com/truong-nhom-dien-1-1435956-jd/?source=searchResults&searchType=2&placement=1436957&sortBy=date
512,".NET Developer (Vb.net, C#, ASP.NET MVC)",https://www.vietnamworks.com/net-developer-vb-net-c-sharp-asp-net-mvc-1433293-jd/?source=searchResults&searchType=2&placement=1434294&sortBy=date
513,Video Editor,https://www.vietnamworks.com/video-editor-108-1435859-jd/?source=searchResults&searchType=2&placement=1436860&sortBy=date
514,NV Kiểm Tra Phần Mềm (Unit Test) - Ngôn Ngữ C,https://www.vietnamworks.com/nv-kiem-tra-phan-mem-unit-test-ngon-ngu-c-1-1-1-1435840-jd/?source=searchResults&searchType=2&placement=1436841&sortBy=date
515,Nhân Viên Kỹ Thuật Chế Tạo Cơ Khí và Điện メカ・電気製造技術スタッフ Mechanical/electrical Production Engineering Staff,https://www.vietnamworks.com/nhan-vien-ky-thuat-che-tao-co-khi-va-dien-suan-lue-shen-feng-v-mechanical-electrical-production-engineering-staff-2-1435911-jd/?source=searchResults&searchType=2&placement=1436912&sortBy=date
516,Kỹ Sư Điều Hòa Thông Gió,https://www.vietnamworks.com/ky-su-dieu-hoa-thong-gio-21-1-1435955-jd/?source=searchResults&searchType=2&placement=1436956&sortBy=date
517,"Senior Manager, Internal Audit",https://www.vietnamworks.com/senior-manager-internal-audit-1-1435948-jd/?source=searchResults&searchType=2&placement=1436949&sortBy=date
